RecID,year,fn_code,fn_number,cabin_class,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,Anzahl Flugsegmente,currencies,IATA_CODE_DEP,IATA_CODE_ARR,EMISSIONS_KGCO2EQ
5611,2018,DL,2877,economy,MCO,DTW,1,USD,MCO,DTW,400
5612,2018,EW,73,economy,LEJ,CGN,1,USD,LEJ,CGN,200
5613,2018,EW,78,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5614,2018,EW,766,economy,CGN,ZRH,1,USD,CGN,ZRH,200
5615,2018,EW,767,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5616,2018,LX,8,economy,ZRH,ORD,1,USD,ZRH,ORD,1400
5617,2018,LX,9,economy,ORD,ZRH,1,USD,ORD,ZRH,1400
5618,2018,LX,138,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5619,2018,LX,139,economy,HKG,ZRH,1,USD,HKG,ZRH,1800
5620,2018,LX,1052,economy,ZRH,HAM,1,USD,ZRH,HAM,200
5621,2018,LX,1056,economy,ZRH,HAM,1,USD,ZRH,HAM,200
5622,2018,LX,1059,economy,HAM,ZRH,1,USD,HAM,ZRH,200
5623,2018,LX,2140,economy,ZRH,VLC,1,USD,ZRH,VLC,300
5624,2018,LX,2143,economy,VLC,ZRH,1,USD,VLC,ZRH,300
5625,2018,LX,3284,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5626,2018,LX,3287,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5627,2018,LX,4412,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
5628,2018,TK,1909,economy,IST,ZRH,1,USD,IST,ZRH,400
5629,2018,TK,1912,economy,ZRH,IST,1,USD,ZRH,IST,400
5630,2018,TK,2326,economy,IST,ADB,1,USD,IST,ADB,200
5631,2018,U,22045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5632,2018,U,22048,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5633,2018,,,economy,LLA,ZRH,1,USD,MISSING,MISSING,500
5634,2018,,,economy,ZRH,LLA,1,USD,MISSING,MISSING,500
5635,2018,LH,1182,economy,FRA,ZRH,1,USD,FRA,ZRH,200
5636,2018,LX,2110,economy,ZRH,AGP,1,USD,ZRH,AGP,400
5637,2018,LX,2115,economy,AGP,ZRH,1,USD,AGP,ZRH,400
5638,2018,LX,2117,economy,AGP,ZRH,1,USD,AGP,ZRH,400
5639,2018,LX,8220,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5640,2018,U,22045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5641,2018,U,22046,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5642,2018,UA,135,economy,ZRH,EWR,2,USD,ZRH,EWR,1200
5643,2018,UA,1513,economy,SFO,EUG,1,USD,SFO,EUG,200
5644,2018,UA,3420,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5645,2018,UA,9197,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5646,2018,UA,9725,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5647,2018,LX,1952,economy,ZRH,BCN,2,USD,ZRH,BCN,300
5648,2018,LX,1955,economy,BCN,ZRH,1,USD,BCN,ZRH,300
5649,2018,LX,1957,economy,BCN,ZRH,1,USD,BCN,ZRH,300
5650,2018,LX,1952,economy,ZRH,BCN,2,USD,ZRH,BCN,300
5651,2018,LX,1954,economy,ZRH,BCN,1,USD,ZRH,BCN,300
5652,2018,LX,1955,economy,BCN,ZRH,1,USD,BCN,ZRH,300
5653,2018,LX,1957,economy,BCN,ZRH,3,USD,BCN,ZRH,300
5654,2018,LX,2818,economy,ZRH,GVA,1,USD,ZRH,GVA,200
5655,2018,VY,6248,economy,BCN,ZRH,1,USD,BCN,ZRH,300
5656,2018,VY,6248,economy,BCN,ZRH,5,USD,BCN,ZRH,300
5657,2018,VY,6249,economy,ZRH,BCN,1,USD,ZRH,BCN,300
5658,2018,VY,6249,economy,ZRH,BCN,5,USD,ZRH,BCN,300
5659,2018,LX,14,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
5660,2018,LX,15,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
5661,2018,LX,16,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
5662,2018,LX,17,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
5663,2018,LX,964,economy,ZRH,TXL,1,USD,ZRH,TXL,200
5664,2018,LX,981,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5665,2018,LX,1270,economy,ZRH,CPH,2,USD,ZRH,CPH,300
5666,2018,LX,1271,economy,CPH,ZRH,2,USD,CPH,ZRH,300
5667,2018,LX,1273,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5668,2018,LX,4700,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5669,2018,U,25863,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5670,2018,U,25868,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
5671,2018,U,25873,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
5672,2018,JP,306,economy,LJU,ZRH,1,USD,LJU,ZRH,200
5673,2018,LH,466,economy,FRA,SAN,1,USD,FRA,SAN,1800
5674,2018,LH,1183,economy,ZRH,FRA,1,USD,ZRH,FRA,200
5675,2018,LX,252,economy,ZRH,TLV,1,USD,ZRH,TLV,600
5676,2018,LX,253,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5677,2018,LX,900,economy,ZRH,LEJ,1,USD,ZRH,LEJ,200
5678,2018,LX,901,economy,LEJ,ZRH,1,USD,LEJ,ZRH,200
5679,2018,LX,1059,economy,HAM,ZRH,1,USD,HAM,ZRH,200
5680,2018,LX,1267,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5681,2018,LX,1270,economy,ZRH,CPH,1,USD,ZRH,CPH,300
5682,2018,LX,1271,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5683,2018,LX,1272,economy,ZRH,CPH,1,USD,ZRH,CPH,300
5684,2018,LX,1273,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5685,2018,LX,2030,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5686,2018,LX,2033,economy,MAD,ZRH,1,USD,MAD,ZRH,300
5687,2018,LX,8019,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5688,2018,,,economy,LAX,SBA,1,USD,MISSING,MISSING,100
5689,2018,,,economy,LAX,YYZ,1,USD,MISSING,MISSING,700
5690,2018,,,economy,LIN,ZRH,1,USD,MISSING,MISSING,200
5691,2018,,,economy,SBA,LAX,1,USD,MISSING,MISSING,100
5692,2018,,,economy,YYZ,LAX,1,USD,MISSING,MISSING,700
5693,2018,AA,6236,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5694,2018,AA,6237,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5695,2018,AA,6320,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5696,2018,AA,6701,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5697,2018,AZ,1286,economy,NAP,LIN,1,USD,NAP,LIN,200
5698,2018,BA,754,economy,LHR,BSL,1,USD,LHR,BSL,200
5699,2018,BA,755,economy,BSL,LHR,1,USD,BSL,LHR,200
5700,2018,LX,324,economy,ZRH,LHR,1,USD,ZRH,LHR,300
5701,2018,LX,333,economy,LHR,ZRH,1,USD,LHR,ZRH,300
5702,2018,LX,460,economy,ZRH,LCY,1,USD,ZRH,LCY,200
5703,2018,LX,467,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5704,2018,LX,967,economy,TXL,ZRH,3,USD,TXL,ZRH,200
5705,2018,LX,976,economy,ZRH,TXL,1,USD,ZRH,TXL,200
5706,2018,LX,980,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5707,2018,LX,1830,economy,ZRH,ATH,1,USD,ZRH,ATH,400
5708,2018,LX,1831,economy,ATH,ZRH,1,USD,ATH,ZRH,400
5709,2018,LX,1839,business,ATH,ZRH,1,USD,ATH,ZRH,500
5710,2018,LX,1952,business,ZRH,BCN,1,USD,ZRH,BCN,300
5711,2018,LX,1955,business,BCN,ZRH,1,USD,BCN,ZRH,300
5712,2018,LX,2027,business,MAD,ZRH,1,USD,MAD,ZRH,400
5713,2018,LX,2032,business,ZRH,MAD,1,USD,ZRH,MAD,400
5714,2018,LX,4320,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5715,2018,U,24826,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5716,2018,U,25862,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5717,2018,U,25864,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5718,2018,U,25873,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
5719,2018,IB,5209,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5720,2018,LH,163,economy,LEJ,FRA,1,USD,LEJ,FRA,200
5721,2018,LH,467,economy,SAN,FRA,1,USD,SAN,FRA,1800
5722,2018,LH,1190,economy,FRA,ZRH,1,USD,FRA,ZRH,200
5723,2018,LH,1811,economy,BCN,MUC,1,USD,BCN,MUC,300
5724,2018,LH,2168,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5725,2018,LH,5776,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5726,2018,LH,5811,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5727,2018,LX,38,economy,ZRH,SFO,1,USD,ZRH,SFO,1800
5728,2018,LX,455,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5729,2018,LX,456,economy,ZRH,LCY,1,USD,ZRH,LCY,200
5730,2018,LX,900,economy,ZRH,LEJ,1,USD,ZRH,LEJ,200
5731,2018,LX,901,economy,LEJ,ZRH,2,USD,LEJ,ZRH,200
5732,2018,LX,1216,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5733,2018,LX,4711,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5734,2018,UA,361,economy,SFO,DEN,1,USD,SFO,DEN,400
5735,2018,,,economy,AMS,ZRH,1,USD,MISSING,MISSING,200
5736,2018,,,economy,MEX,ZRH,1,USD,MISSING,MISSING,1900
5737,2018,,,economy,ZRH,AMS,1,USD,MISSING,MISSING,200
5738,2018,,,economy,ZRH,MEX,1,USD,MISSING,MISSING,1900
5739,2018,LX,728,economy,ZRH,AMS,1,USD,ZRH,AMS,200
5740,2018,LX,735,economy,AMS,ZRH,1,USD,AMS,ZRH,200
5741,2018,LX,1956,economy,ZRH,BCN,2,USD,ZRH,BCN,300
5742,2018,LX,1957,economy,BCN,ZRH,1,USD,BCN,ZRH,300
5743,2018,LX,2026,economy,ZRH,MAD,1,USD,ZRH,MAD,300
5744,2018,LX,2027,economy,MAD,ZRH,1,USD,MAD,ZRH,300
5745,2018,AF,1115,economy,ZRH,CDG,1,USD,ZRH,CDG,200
5746,2018,AF,1814,economy,CDG,ZRH,1,USD,CDG,ZRH,200
5747,2018,AF,7738,economy,CDG,BES,1,USD,CDG,BES,200
5748,2018,AF,7739,economy,BES,CDG,1,USD,BES,CDG,200
5749,2018,,,economy,CDG,ZRH,1,USD,MISSING,MISSING,200
5750,2018,,,economy,ZRH,CDG,1,USD,MISSING,MISSING,200
5751,2018,AC,7624,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5752,2018,EW,7763,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5753,2018,EY,74,economy,ZRH,AUH,1,USD,ZRH,AUH,900
5754,2018,LH,274,economy,FRA,LIN,1,USD,FRA,LIN,200
5755,2018,LH,281,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5756,2018,LH,467,economy,SAN,FRA,1,USD,SAN,FRA,1800
5757,2018,LH,1012,economy,FRA,BRU,1,USD,FRA,BRU,200
5758,2018,LX,18,economy,ZRH,EWR,1,USD,ZRH,EWR,1200
5759,2018,LX,19,economy,EWR,ZRH,1,USD,EWR,ZRH,1200
5760,2018,LX,55,economy,BOS,ZRH,1,USD,BOS,ZRH,1200
5761,2018,LX,780,economy,ZRH,BRU,1,USD,ZRH,BRU,200
5762,2018,LX,781,economy,BRU,ZRH,1,USD,BRU,ZRH,200
5763,2018,LX,787,business,BRU,ZRH,1,USD,BRU,ZRH,200
5764,2018,LX,1055,economy,HAM,ZRH,1,USD,HAM,ZRH,200
5765,2018,LX,1267,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5766,2018,LX,1270,economy,ZRH,CPH,1,USD,ZRH,CPH,300
5767,2018,LX,3556,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5768,2018,LX,3559,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5769,2018,LX,4640,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5770,2018,SN,2701,economy,BRU,BSL,2,USD,BRU,BSL,200
5771,2018,SN,2706,economy,BSL,BRU,2,USD,BSL,BRU,200
5772,2018,UA,395,economy,ORD,SAN,1,USD,ORD,SAN,600
5773,2018,UA,973,economy,BRU,ORD,1,USD,BRU,ORD,1300
5774,2018,,,economy,BNE,SIN,1,USD,MISSING,MISSING,1200
5775,2018,,,economy,LGW,ZRH,1,USD,MISSING,MISSING,200
5776,2018,,,economy,SIN,BNE,1,USD,MISSING,MISSING,1200
5777,2018,,,economy,SIN,ZRH,1,USD,MISSING,MISSING,2000
5778,2018,,,economy,ZRH,SIN,1,USD,MISSING,MISSING,2000
5779,2018,AS,1042,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5780,2018,AS,1057,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5781,2018,KL,1174,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5782,2018,KL,1961,economy,AMS,ZRH,1,USD,AMS,ZRH,200
5783,2018,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
5784,2018,LX,40,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5785,2018,SK,347,economy,TRD,OSL,1,USD,TRD,OSL,200
5786,2018,SK,602,economy,ZRH,CPH,3,USD,ZRH,CPH,300
5787,2018,SK,609,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5788,2018,SK,841,economy,OSL,ZRH,1,USD,OSL,ZRH,400
5789,2018,SK,2882,economy,CPH,TRD,2,USD,CPH,TRD,300
5790,2018,U,28114,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5791,2018,U,28117,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5792,2018,U,28118,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5793,2018,BA,720,economy,LHR,ZRH,1,USD,LHR,ZRH,300
5794,2018,BA,8760,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5795,2018,LX,38,economy,ZRH,SFO,1,USD,ZRH,SFO,1800
5796,2018,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
5797,2018,LX,1484,economy,ZRH,PRG,1,USD,ZRH,PRG,200
5798,2018,LX,1499,economy,PRG,ZRH,1,USD,PRG,ZRH,200
5799,2018,LX,1950,economy,ZRH,BCN,1,USD,ZRH,BCN,300
5800,2018,LX,1959,economy,BCN,ZRH,1,USD,BCN,ZRH,300
5801,2018,WK,2,economy,ZRH,LAS,1,USD,ZRH,LAS,1800
5802,2018,WK,3,economy,LAS,ZRH,1,USD,LAS,ZRH,1800
5803,2018,AF,1115,economy,ZRH,CDG,1,USD,ZRH,CDG,200
5804,2018,EW,9761,economy,ZRH,DUS,1,USD,ZRH,DUS,200
5805,2018,EW,9764,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5806,2018,FI,568,economy,KEF,ZRH,2,USD,KEF,ZRH,600
5807,2018,FI,569,economy,ZRH,KEF,2,USD,ZRH,KEF,600
5808,2018,FI,680,economy,SEA,KEF,1,USD,SEA,KEF,1100
5809,2018,FI,682,economy,SEA,KEF,1,USD,SEA,KEF,1100
5810,2018,FI,683,economy,KEF,SEA,2,USD,KEF,SEA,1100
5811,2018,LH,465,economy,MCO,FRA,1,USD,MCO,FRA,1500
5812,2018,LH,1190,economy,FRA,ZRH,1,USD,FRA,ZRH,200
5813,2018,LX,318,economy,ZRH,LHR,1,USD,ZRH,LHR,300
5814,2018,LX,450,economy,ZRH,LCY,1,USD,ZRH,LCY,200
5815,2018,LX,455,economy,MISSING,MISSING,4,USD,MISSING,MISSING,MISSING
5816,2018,LX,460,economy,ZRH,LCY,1,USD,ZRH,LCY,200
5817,2018,LX,783,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5818,2018,LX,786,economy,ZRH,BRU,2,USD,ZRH,BRU,200
5819,2018,LX,789,economy,BRU,ZRH,1,USD,BRU,ZRH,200
5820,2018,LX,1266,economy,ZRH,CPH,1,USD,ZRH,CPH,300
5821,2018,LX,1267,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5822,2018,LX,1270,economy,ZRH,CPH,1,USD,ZRH,CPH,300
5823,2018,LX,1273,economy,CPH,ZRH,1,USD,CPH,ZRH,300
5824,2018,LX,3200,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5825,2018,LX,3201,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5826,2018,LX,8008,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5827,2018,U,22046,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5828,2018,U,28117,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5829,2018,U,28430,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5830,2018,UA,52,economy,IAD,ZRH,1,USD,IAD,ZRH,1300
5831,2018,UA,53,economy,ZRH,IAD,1,USD,ZRH,IAD,1300
5832,2018,,,economy,OSL,ZRH,1,USD,MISSING,MISSING,400
5833,2018,BE,1532,economy,AMS,EXT,3,USD,AMS,EXT,200
5834,2018,EI,343,economy,ZRH,DUB,1,USD,ZRH,DUB,300
5835,2018,LH,480,economy,MUC,DEN,1,USD,MUC,DEN,1600
5836,2018,LH,481,economy,DEN,MUC,1,USD,DEN,MUC,1600
5837,2018,LH,2367,economy,ZRH,MUC,1,USD,ZRH,MUC,200
5838,2018,LH,2368,economy,MUC,ZRH,1,USD,MUC,ZRH,200
5839,2018,LX,8,economy,ZRH,ORD,1,USD,ZRH,ORD,1400
5840,2018,LX,9,economy,ORD,ZRH,1,USD,ORD,ZRH,1400
5841,2018,LX,407,economy,DUB,ZRH,1,USD,DUB,ZRH,300
5842,2018,UA,2345,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5843,2018,UA,5621,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5844,2018,LX,16,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
5845,2018,LX,19,economy,EWR,ZRH,1,USD,EWR,ZRH,1200
5846,2018,LX,52,economy,ZRH,BOS,1,USD,ZRH,BOS,1200
5847,2018,LX,54,economy,ZRH,BOS,1,USD,ZRH,BOS,1200
5848,2018,LX,55,economy,BOS,ZRH,2,USD,BOS,ZRH,1200
5849,2018,LX,1370,economy,ZRH,KRK,1,USD,ZRH,KRK,300
5850,2018,LX,1371,economy,KRK,ZRH,1,USD,KRK,ZRH,300
5851,2018,UA,361,economy,SFO,DEN,1,USD,SFO,DEN,400
5852,2018,UA,2016,economy,BOS,EWR,1,USD,BOS,EWR,200
5853,2018,UA,9725,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5854,2018,UA,9728,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5855,2018,LX,451,economy,LCY,ZRH,1,USD,LCY,ZRH,200
5856,2018,LX,464,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5857,2018,,,economy,ITM,NRT,1,USD,MISSING,MISSING,200
5858,2018,,,economy,NRT,ITM,1,USD,MISSING,MISSING,200
5859,2018,,,economy,NRT,ZRH,1,USD,MISSING,MISSING,1900
5860,2018,,,economy,ZRH,NRT,1,USD,MISSING,MISSING,1900
5861,2018,EW,766,economy,CGN,ZRH,1,USD,CGN,ZRH,200
5862,2018,EW,769,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5863,2018,EW,9761,economy,ZRH,DUS,1,USD,ZRH,DUS,200
5864,2018,EW,9764,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5865,2018,EW,9777,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5866,2018,LX,326,economy,ZRH,LHR,2,USD,ZRH,LHR,300
5867,2018,LX,339,economy,LHR,ZRH,1,USD,LHR,ZRH,300
5868,2018,LX,345,economy,LHR,ZRH,1,USD,LHR,ZRH,300
5869,2018,LX,1578,economy,ZRH,VIE,1,USD,ZRH,VIE,200
5870,2018,LX,1674,economy,ZRH,FLR,1,USD,ZRH,FLR,200
5871,2018,LX,1675,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
5872,2018,LX,6,economy,ZRH,ORD,1,USD,ZRH,ORD,1400
5873,2018,LX,9,business,ORD,ZRH,1,USD,ORD,ZRH,2600
5874,2018,LX,16,business,ZRH,JFK,1,USD,ZRH,JFK,2300
5875,2018,LX,17,business,JFK,ZRH,1,USD,JFK,ZRH,2300
5876,2018,LX,782,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5877,2018,LX,787,economy,BRU,ZRH,1,USD,BRU,ZRH,200
5878,2018,LX,1012,economy,ZRH,DUS,1,USD,ZRH,DUS,200
5879,2018,LX,1013,economy,DUS,ZRH,1,USD,DUS,ZRH,200
5880,2018,LX,1191,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5881,2018,LX,1196,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5882,2018,LX,2085,economy,LIS,ZRH,1,USD,LIS,ZRH,400
5883,2018,LX,3289,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5884,2018,LX,3338,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5885,2018,LX,1110,economy,ZRH,MUC,1,USD,ZRH,MUC,200
5886,2018,LX,3619,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5887,2018,AF,7336,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5888,2018,AF,7337,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5889,2018,AF,7366,economy,ORY,BES,1,USD,ORY,BES,200
5890,2018,AF,7369,economy,BES,ORY,1,USD,BES,ORY,200
5891,2018,TP,931,economy,ZRH,LIS,1,USD,ZRH,LIS,400
5892,2018,TP,932,economy,LIS,ZRH,1,USD,LIS,ZRH,400
5893,2018,AY,79,economy,HEL,NGO,1,USD,HEL,NGO,1500
5894,2018,AY,80,economy,NGO,HEL,1,USD,NGO,HEL,1500
5895,2018,AY,1512,economy,ZRH,HEL,1,USD,ZRH,HEL,400
5896,2018,AY,1513,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5897,2018,BA,55,economy,LHR,JNB,3,USD,LHR,JNB,1800
5898,2018,BA,56,economy,JNB,LHR,3,USD,JNB,LHR,1800
5899,2018,BA,709,economy,ZRH,LHR,1,USD,ZRH,LHR,300
5900,2018,BA,710,economy,LHR,LHR,3,USD,LHR,LHR,100
5901,2018,BA,715,economy,ZRH,LHR,3,USD,ZRH,LHR,300
5902,2018,BA,1438,economy,LHR,EDI,1,USD,LHR,EDI,200
5903,2018,BA,8710,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5904,2018,BA,8766,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5905,2018,CX,382,economy,ZRH,HKG,1,USD,ZRH,HKG,1800
5906,2018,CX,383,economy,HKG,ZRH,1,USD,HKG,ZRH,1800
5907,2018,CX,530,economy,HKG,TPE,1,USD,HKG,TPE,300
5908,2018,CX,531,economy,TPE,HKG,1,USD,TPE,HKG,300
5909,2018,HV,5070,economy,ZRH,AMS,1,USD,ZRH,AMS,200
5910,2018,LH,163,economy,LEJ,FRA,1,USD,LEJ,FRA,200
5911,2018,LH,5776,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5912,2018,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
5913,2018,LX,160,economy,ZRH,NRT,1,USD,ZRH,NRT,1900
5914,2018,LX,161,economy,NRT,ZRH,1,USD,NRT,ZRH,1900
5915,2018,LX,288,business,ZRH,JNB,1,USD,ZRH,JNB,3100
5916,2018,LX,400,economy,ZRH,DUB,1,USD,ZRH,DUB,300
5917,2018,LX,401,economy,DUB,ZRH,1,USD,DUB,ZRH,300
5918,2018,LX,407,economy,DUB,ZRH,1,USD,DUB,ZRH,300
5919,2018,LX,632,economy,ZRH,CDG,1,USD,ZRH,CDG,200
5920,2018,LX,645,economy,CDG,ZRH,1,USD,CDG,ZRH,200
5921,2018,LX,728,business,ZRH,AMS,1,USD,ZRH,AMS,300
5922,2018,LX,735,business,AMS,ZRH,1,USD,AMS,ZRH,300
5923,2018,LX,900,economy,ZRH,LEJ,1,USD,ZRH,LEJ,200
5924,2018,LX,971,business,TXL,ZRH,2,USD,TXL,ZRH,300
5925,2018,LX,978,business,ZRH,TXL,1,USD,ZRH,TXL,300
5926,2018,LX,1583,economy,VIE,ZRH,1,USD,VIE,ZRH,200
5927,2018,LX,1830,economy,ZRH,ATH,1,USD,ZRH,ATH,400
5928,2018,LX,1831,economy,ATH,ZRH,1,USD,ATH,ZRH,400
5929,2018,LX,3556,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5930,2018,LX,3557,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5931,2018,LX,8085,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5932,2018,LX,8311,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5933,2018,OS,570,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5934,2018,SA,8652,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5935,2018,U,27903,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5936,2018,UA,45,economy,EWR,TPA,1,USD,EWR,TPA,400
5937,2018,WK,311,economy,EDI,ZRH,1,USD,EDI,ZRH,300
5938,2018,WY,153,economy,MCT,ZRH,1,USD,MCT,ZRH,1000
5939,2018,WY,154,economy,ZRH,MCT,1,USD,ZRH,MCT,1000
5940,2018,WY,843,economy,MCT,MNL,1,USD,MCT,MNL,1300
5941,2018,WY,844,economy,MNL,MCT,1,USD,MNL,MCT,1300
5942,2018,,,economy,CDG,RNS,1,USD,MISSING,MISSING,200
5943,2018,,,economy,CDG,ZRH,1,USD,MISSING,MISSING,200
5944,2018,,,economy,RNS,CDG,1,USD,MISSING,MISSING,200
5945,2018,,,economy,ZRH,CDG,1,USD,MISSING,MISSING,200
5946,2018,AF,608,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5947,2018,AF,609,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
5948,2018,AF,1414,economy,CDG,ZRH,1,USD,CDG,ZRH,200
5949,2018,AF,1415,economy,ZRH,CDG,1,USD,ZRH,CDG,200
5950,2018,AF,1614,economy,CDG,ZRH,1,USD,CDG,ZRH,200
5951,2018,AF,1615,economy,ZRH,CDG,1,USD,ZRH,CDG,200
5952,2018,AM,536,economy,MID,MEX,1,USD,MID,MEX,300
5953,2018,ANA,339,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
